bed_time,late,wake_time,sleep_transition,sleep_struggle,night_wake,wake_earlier,wake_earlier_problem,sleep_quality,physical_activity,mental_digital_activity,social_activity,light,temptation_smoking,temptation_eating,temptation_chat,temptation_coffee,temptation_social_media,temptation_internet,temptation_tv,temptation_alcohol,temptation_soft_drink,temptation_cleaning,temptation_shopping,temptation_other,steps,active_minutes,sun_hours,temptation_score,ego_depletion,day_of_week,procrastination_minutes,procrastination_minutes_positive,procrastination_minutes_positive_15by15,procrastination_minutes_positive_four_bins,sleep_transition_minutes_estimated,sleep_minutes,procrastination_minutes_four_day_cumulative_history,procrastination_minutes_three_day_cumulative_history,procrastination_minutes_two_day_cumulative_history,procrastination_minutes_positive_four_day_cumulative_history,procrastination_minutes_positive_three_day_cumulative_history,procrastination_minutes_positive_two_day_cumulative_history,sleep_minutes_four_day_cumulative_history,sleep_minutes_three_day_cumulative_history,sleep_minutes_two_day_cumulative_history,sleep_struggle_four_day_cumulative_history,sleep_struggle_three_day_cumulative_history,sleep_struggle_two_day_cumulative_history,night_wake_four_day_cumulative_history,night_wake_three_day_cumulative_history,night_wake_two_day_cumulative_history,sleep_quality_four_day_cumulative_history,sleep_quality_three_day_cumulative_history,sleep_quality_two_day_cumulative_history,social_activity_four_day_cumulative_history,social_activity_three_day_cumulative_history,social_activity_two_day_cumulative_history,light_four_day_cumulative_history,light_three_day_cumulative_history,light_two_day_cumulative_history,temptation_eating_four_day_cumulative_history,temptation_eating_three_day_cumulative_history,temptation_eating_two_day_cumulative_history,temptation_coffee_four_day_cumulative_history,temptation_coffee_three_day_cumulative_history,temptation_coffee_two_day_cumulative_history,temptation_score_four_day_cumulative_history,temptation_score_three_day_cumulative_history,temptation_score_two_day_cumulative_history,procrastination_minutes_three_days_ago,procrastination_minutes_two_days_ago,procrastination_minutes_one_days_ago,temptation_score_three_days_ago,temptation_score_two_days_ago,temptation_score_one_days_ago,bed_time_three_days_ago,bed_time_two_days_ago,bed_time_one_days_ago,sleep_minutes_three_days_ago,sleep_minutes_two_days_ago,sleep_minutes_one_days_ago,sleep_deficit_change,sleep_deficit_minutes_simple,procrastination_minutes_three_day_weighted_cumulative_history,ELQ,DLQ,DPAL,EPAL,EMAL,PDSQ,BTP,CSD,ML,EA,SP,consent,sex,age,edu,timezone_change,sleep_disorder,nightshift,psy_disorder,wake,young_kids,partn,bptrt_1,bptrt_2,bptrt_3,bptrt_4,bptrt_5,bptrt_6,bptrt_7,bptrt_8,bptrt_9,ats_1,atbr_1,sq_1,sq_2,sq_3,sq_4,sq_5,sq_6,atbr_2,atbr_3,ats_2,ats_3,chron_1,chron_2,chron_3,chron_4,chron_5,chron_6,chron_7,chron_8,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,bptrt_score,ats_score,atbr_score,sq_score,chron_score,sc_score,TSC,ATS,ATBR,TBTP,CT,TA,id,questionnaire_timestamp,late_reason,presleep_description,bed_time_plan_aligned,date
27/04/2017 02:30,1,26/04/2017 05:15,1,0,0,0,0,2,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,2991,1,8,1,1,2,150,150,10,3,00:30:00,135,540,300,270,540,300,270,1065,855,270,1,1,1,0,0,0,6,5,3,10,7,5,12,9,6,0,0,0,0,0,0,8,7,3,240,30,120,1,4,2,24/04/2017 05:00,25/04/2017 03:30,26/04/2017 02:00,210,585,135,345,855,216,3,8,2991,0,3,2,150,216,-16,3,3186,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-27 03:09:28+02:00,Studie,Studeren,27/04/2017 00:00,2017-04-26 03:09:28+02:00
28/04/2017 03:00,0,27/04/2017 14:00,0,0,0,0,0,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4885,8,7.5,0,0,3,60,60,4,2,00:15:00,645,360,330,210,360,330,210,1500,915,780,1,1,0,0,0,0,7,5,4,10,8,6,12,9,6,0,0,0,0,0,0,7,3,1,30,120,150,4,2,1,25/04/2017 03:30,26/04/2017 02:00,27/04/2017 02:30,585,135,135,-165,420,159,3,7.5,4885,0,1,2,60,159,-15,1,5026,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-28 04:27:31+02:00,,Gamen,28/04/2017 02:00,2017-04-27 04:27:31+02:00
29/04/2017 05:30,1,28/04/2017 13:00,0,0,0,1,0,2,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,3602,6,7.9,2,0,4,150,150,10,3,00:15:00,435,480,360,210,480,360,210,1350,1215,1080,1,0,0,0,0,0,7,6,4,10,8,5,12,9,6,2,2,2,0,0,0,5,3,2,120,150,60,2,1,0,26/04/2017 02:00,27/04/2017 02:30,28/04/2017 03:00,135,135,645,45,570,210,3,7.9,3602,0,1,2,150,210,-15.8,1,3793.2,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-29 01:40:32+02:00,Gamen,"Gaming, PC",29/04/2017 03:00,2017-04-28 01:40:32+02:00
30/04/2017 02:15,1,29/04/2017 05:10,1,1,0,0,0,2,0,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0,4049,3,6.7,2,0,5,135,135,9,3,00:30:00,145,495,345,285,495,345,285,1360,1225,580,1,1,1,0,0,0,8,6,4,11,8,5,12,9,6,2,2,2,0,0,0,5,4,4,150,60,150,1,0,2,27/04/2017 02:30,28/04/2017 03:00,29/04/2017 05:30,135,645,435,335,560,222,3,6.7,4049,0,1,2,135,222,-13.4,1,4254.6,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-30 03:17:54+02:00,Gamen,"Bioscoop, fietsen",30/04/2017 00:00,2017-04-29 03:17:54+02:00
09/04/2017 22:45,0,09/04/2017 08:15,0,0,2,1,1,1,0,0,3,3,0,0,0,2,0,0,2,0,0,0,0,2,2011,1,12.5,6,0,6,,,,,00:15:00,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,3,12.5,2011,0,0,1,0,0,-25,0,1985,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-10 19:41:11+02:00,,"Auto rijden, Hond uitlaten, tv kijken",NaT,2017-04-09 19:41:11+02:00
10/04/2017 21:50,0,10/04/2017 05:35,1,0,2,1,1,2,1,1,2,2,0,0,0,2,0,0,2,2,0,0,0,0,6084,2,1.9,6,0,0,5,5,0,0,00:30:00,435,,,,,,,,,990,,,0,,,4,,,3,,,5,,,5,,,0,,,4,,,12,,,,,,6,,,09/04/2017 22:45,,,555,45,,,2,1.9,6084,1,1,2,5,0,-1.9,2,6078.1,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-11 20:53:33+02:00,,"Computer, hond uitlaten, tv kijken",10/04/2017 21:45,2017-04-10 20:53:33+02:00
11/04/2017 21:55,1,11/04/2017 05:40,0,0,2,1,1,1,1,1,3,3,0,0,0,2,0,0,0,2,0,0,0,2,5439,4,1.6,6,0,1,5,5,0,0,00:15:00,450,,,10,,,10,,1440,885,,0,0,,6,4,,4,3,,8,5,,8,5,,0,0,,6,4,,18,12,,,5,,6,6,,09/04/2017 22:45,10/04/2017 21:50,,555,435,30,,,3,1.6,5439,1,1,1,5,0,-3.2,2,5432.8,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-12 21:44:13+02:00,TV programma,"Eten, hond uitlaten, tv-kijken",11/04/2017 21:50,2017-04-11 21:44:13+02:00
12/04/2017 21:50,0,12/04/2017 05:40,1,1,3,1,3,0,3,1,2,1,0,0,0,2,0,2,2,2,0,0,0,2,13097,14,0.1,10,0,2,-10,0,0,0,00:30:00,440,,0,-5,,10,5,1880,1325,890,1,1,1,9,7,5,4,3,1,10,7,5,9,6,4,0,0,0,8,6,4,28,22,16,,5,5,6,6,6,09/04/2017 22:45,10/04/2017 21:50,11/04/2017 21:55,555,435,450,40,70,0,1,0.1,13097,3,1,0,0,0,0,4,13093,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-13 22:01:19+02:00,,"Ete,, skeeleren, tv kijken",12/04/2017 22:00,2017-04-12 22:01:19+02:00
13/04/2017 22:10,1,13/04/2017 07:15,0,0,3,1,1,2,1,1,3,3,0,0,0,2,0,0,2,2,0,0,0,0,3901,1,6.6,6,0,3,20,20,1,1,00:15:00,530,20,15,10,30,25,20,1855,1420,970,1,1,1,10,8,6,5,3,2,10,8,5,9,7,4,0,0,0,8,6,4,28,22,16,5,5,-10,6,6,10,10/04/2017 21:50,11/04/2017 21:55,12/04/2017 21:50,435,450,440,-50,65,16,3,6.6,3901,1,1,2,20,16,-13.2,2,3899.8,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-14 21:09:57+02:00,Iets meer tijd voor tandenpoetsen ed,"Eten, hond uitlaten, tv kijken",13/04/2017 21:50,2017-04-13 21:09:57+02:00
14/04/2017 21:50,0,14/04/2017 07:30,1,0,2,1,1,1,1,1,2,3,0,0,0,2,1,0,2,2,0,0,0,0,8840,6,0.6,7,1,4,-10,0,0,0,00:30:00,550,5,0,10,25,20,20,1970,1520,1080,1,1,0,10,8,5,4,3,3,10,7,5,10,7,6,0,0,0,8,6,4,29,23,13,5,-10,20,6,10,6,11/04/2017 21:55,12/04/2017 21:50,13/04/2017 22:10,450,440,530,-70,0,0,3,0.6,8840,1,1,1,0,0,-1.2,2,8835.8,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-15 21:12:35+02:00,,"Hond uitlaten, tv, lezen",14/04/2017 22:00,2017-04-14 21:12:35+02:00
15/04/2017 21:50,0,15/04/2017 08:30,0,0,2,1,1,2,1,1,1,3,0,0,0,2,0,2,2,2,0,0,0,2,4063,2,6.8,10,0,5,-10,0,0,0,00:15:00,625,-10,0,-20,20,20,0,2145,1705,1175,1,0,0,10,7,4,5,5,3,8,6,3,10,9,6,0,0,0,8,6,4,33,23,17,-10,20,-10,10,6,7,12/04/2017 21:50,13/04/2017 22:10,14/04/2017 21:50,440,530,550,-145,0,0,3,6.8,4063,1,1,2,0,0,-13.6,2,4045.4,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-16 21:09:30+02:00,,"Hond uitlaten, tv kijken, reis zoen internet",15/04/2017 22:00,2017-04-15 21:09:30+02:00
16/04/2017 23:00,1,16/04/2017 08:05,0,0,1,0,0,2,1,1,1,2,0,0,0,2,0,0,2,0,0,0,0,2,4478,2,8.6,6,0,6,60,60,4,2,00:15:00,530,60,40,50,80,60,60,2235,1705,1155,0,0,0,8,5,3,7,5,4,7,4,2,11,8,5,0,0,0,8,6,4,29,23,16,20,-10,-10,6,7,10,13/04/2017 22:10,14/04/2017 21:50,15/04/2017 21:50,530,550,625,-50,0,53,2,8.6,4478,1,1,2,60,53,-8.6,2,4518.4,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-17 22:02:00+02:00,Tv programma,"Hond, tv kijken",16/04/2017 22:00,2017-04-16 22:02:00+02:00
17/04/2017 22:30,0,17/04/2017 08:15,1,0,1,1,1,2,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,2,5567,3,7.6,6,0,0,0,0,0,0,00:30:00,555,40,50,60,60,60,60,2260,1710,1085,0,0,0,6,4,2,7,6,4,4,2,1,11,8,5,0,0,0,8,6,4,29,22,12,-10,-10,60,7,10,6,14/04/2017 21:50,15/04/2017 21:50,16/04/2017 23:00,550,625,530,-75,0,28,3,7.6,5567,1,0,2,0,28,-15.2,1,5576.8,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-18 22:39:10+02:00,,"Hond, tv, internet",17/04/2017 22:30,2017-04-17 22:39:10+02:00
18/04/2017 22:30,0,18/04/2017 08:30,1,0,1,0,0,2,1,0,1,3,0,0,0,2,0,0,2,0,0,0,0,0,3737,1,6.3,4,0,1,-15,0,0,0,00:30:00,570,35,45,-15,60,60,0,2280,1655,1125,0,0,0,5,3,2,8,6,4,3,2,1,11,8,6,0,0,0,8,6,4,26,16,10,-10,60,0,10,6,6,15/04/2017 21:50,16/04/2017 23:00,17/04/2017 22:30,625,530,555,-90,0,0,3,6.3,3737,1,0,2,0,0,-12.6,1,3721.4,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-19 22:48:45+02:00,,"Hoe, tv, internet",18/04/2017 22:45,2017-04-18 22:48:45+02:00
19/04/2017 22:45,0,19/04/2017 07:20,2,1,1,1,0,2,3,1,2,1,0,0,0,2,2,0,0,0,0,0,0,2,22091,37,5.1,6,0,2,0,0,0,0,01:00:00,455,45,-15,-15,60,0,0,2110,1580,1025,1,1,1,4,3,2,8,6,4,4,3,3,9,7,4,0,0,0,8,6,4,22,16,10,60,0,-15,6,6,4,16/04/2017 23:00,17/04/2017 22:30,18/04/2017 22:30,530,555,570,25,25,0,1,5.1,22091,3,1,2,0,0,0,4,22085,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-20 21:32:14+02:00,,"Auto, skeeleren, auto, internet",19/04/2017 22:45,2017-04-19 21:32:14+02:00
20/04/2017 22:30,0,20/04/2017 08:15,2,1,1,0,0,2,1,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,6455,2,9.8,4,0,3,15,15,1,1,01:00:00,525,0,0,15,15,15,15,2105,1550,980,2,2,2,4,3,2,8,6,4,4,4,3,9,6,3,0,0,0,8,6,4,20,14,10,0,-15,0,6,4,6,17/04/2017 22:30,18/04/2017 22:30,19/04/2017 22:45,555,570,455,-45,0,12,2,9.8,6455,1,1,2,15,12,-9.8,2,6453.2,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-21 00:28:12+02:00,Nvt,"Hond uitlaten, tv, internet",20/04/2017 22:15,2017-04-20 00:28:12+02:00
22/04/2017 00:15,1,21/04/2017 08:15,2,1,2,1,1,0,1,1,3,3,0,0,0,2,0,0,0,0,2,0,0,0,4733,3,1.1,4,0,4,75,75,5,3,01:00:00,420,75,90,90,90,90,90,1970,1400,945,3,3,2,5,4,3,6,4,2,7,6,4,9,6,5,0,0,0,8,6,4,18,14,8,-15,0,15,4,6,4,18/04/2017 22:30,19/04/2017 22:45,20/04/2017 22:30,570,455,525,60,60,82.5,3,1.1,4733,1,1,0,75,82.5,-2.2,2,4811.3,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-22 22:41:51+02:00,Afspraak met buurvrouw,"Bijeenkomst IVN, afstemmen en kletsen bij buurvrouw",21/04/2017 23:00,2017-04-21 22:41:51+02:00
23/04/2017 00:30,1,22/04/2017 08:15,1,0,2,1,3,0,3,2,3,0,0,0,0,0,0,0,0,2,2,0,0,0,20691,36,6.9,4,0,5,90,90,6,3,00:30:00,435,180,180,165,180,180,165,1835,1380,855,3,2,1,6,5,4,4,2,0,9,7,6,6,5,3,0,0,0,6,4,2,18,12,8,0,15,75,6,4,4,19/04/2017 22:45,20/04/2017 22:30,22/04/2017 00:15,455,525,420,45,105,130.5,0,6.9,20691,3,2,0,90,130.5,6.9,5,20823.4,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-23 22:45:02+02:00,Uitgelopen jubileum collega,"Fietsen, feest, auto rijden",22/04/2017 23:00,2017-04-22 22:45:02+02:00
23/04/2017 22:30,0,23/04/2017 08:00,2,1,2,1,3,1,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,17630,20,9.7,2,0,6,-30,0,0,0,01:00:00,510,150,135,60,180,165,90,1890,1365,945,3,2,1,7,6,4,3,1,1,8,7,4,5,3,0,0,0,0,6,4,2,14,10,6,15,75,90,4,4,4,20/04/2017 22:30,22/04/2017 00:15,23/04/2017 00:30,525,420,435,-30,30,30,0,9.7,17630,3,2,1,0,30,9.7,5,17663.7,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-24 22:41:03+02:00,,"Eten, skeelerles, discussie vriendin",23/04/2017 23:00,2017-04-23 22:41:03+02:00
24/04/2017 22:30,0,24/04/2017 08:10,1,0,1,0,1,2,1,2,1,2,0,0,0,2,2,2,0,2,0,0,0,0,3214,2,2.4,8,0,0,-10,0,0,0,00:30:00,550,125,50,-40,165,90,0,1915,1495,1060,2,1,1,7,5,3,3,3,3,8,5,2,5,2,2,0,0,0,6,4,4,18,14,10,75,90,-30,4,4,2,22/04/2017 00:15,23/04/2017 00:30,23/04/2017 22:30,420,435,510,-70,5,0,2,2.4,3214,1,2,2,0,0,-2.4,3,3206.6,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-25 14:25:58+02:00,,"Eten, hond uitlaten, tv, hotel verkennen",24/04/2017 22:40,2017-04-24 14:25:58+02:00
26/04/2017 01:30,1,25/04/2017 08:00,3,1,2,1,1,0,1,1,1,3,0,0,0,2,2,0,2,2,0,0,0,0,2478,2,10.4,8,0,1,180,180,12,3,01:30:00,300,230,140,170,270,180,180,1795,1360,850,2,2,1,7,5,3,3,3,2,6,3,2,5,5,5,0,0,0,6,6,4,22,18,16,90,-30,-10,4,2,8,23/04/2017 00:30,23/04/2017 22:30,24/04/2017 22:30,435,510,550,180,180,169,3,10.4,2478,1,1,0,180,169,-20.8,2,2624.2,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-26 15:08:57+02:00,Film op televisie,"hond uitlaten, koffie drinken in lounch, tv kijken",25/04/2017 22:30,2017-04-25 15:08:57+02:00
26/04/2017 22:15,0,26/04/2017 07:45,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,4266,3,8.1,4,0,2,15,15,1,1,00:30:00,540,155,185,195,195,195,195,1900,1390,840,2,1,1,6,4,3,4,3,1,4,3,2,6,6,4,0,0,0,8,6,4,22,20,12,-30,-10,180,2,8,8,23/04/2017 22:30,24/04/2017 22:30,26/04/2017 01:30,510,550,300,-60,120,103,1,8.1,4266,1,1,1,15,103,0,2,4366,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-27 16:56:07+02:00,,"Hond uitlaten, discussie met vriendin, tv kijken",26/04/2017 22:00,2017-04-26 16:56:07+02:00
27/04/2017 22:30,0,27/04/2017 09:00,2,1,1,1,1,2,1,2,1,1,0,0,0,2,0,2,0,0,0,0,0,0,3697,1,8.1,4,0,3,0,0,0,0,01:00:00,570,185,195,15,195,195,15,1960,1410,1110,2,2,1,5,4,2,5,3,3,4,3,2,7,5,2,0,0,0,8,6,4,24,16,8,-10,180,15,8,8,4,24/04/2017 22:30,26/04/2017 01:30,26/04/2017 22:15,550,300,540,-90,0,43.5,1,8.1,3697,1,2,2,0,43.5,0,3,3735.5,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-3,-2,0,2,-3,-1,0,-3,2,-1,2,0,-1,3,-2,-1,-6,-2,1,8,-4,-3,-3,-2,1,-6,-4,1.166666667,HA61,2017-04-28 15:31:35+02:00,,"Hond uitlaten, tv, muziek luisteren",27/04/2017 22:30,2017-04-27 15:31:35+02:00
10/04/2017 00:00,1,09/04/2017 07:00,1,0,1,1,1,1,0,1,3,3,0,0,0,0,0,2,2,0,0,0,0,0,10193,11,12.5,4,0,6,,,,,00:30:00,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,3,12.5,10193,0,1,1,0,0,-25,1,10166,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-10 21:17:41+02:00,niet willen slapen,tv kijken en computeren,NaT,2017-04-09 21:17:41+02:00
10/04/2017 23:00,0,10/04/2017 07:45,1,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9424,6,1.9,2,0,0,-60,0,0,0,00:30:00,495,,,,,,,,,885,,,0,,,2,,,3,,,4,,,3,,,0,,,0,,,6,,,,,,4,,,10/04/2017 00:00,,,390,-15,,,0,1.9,9424,1,1,2,0,0,1.9,2,9421.9,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-11 23:09:55+02:00,,uit eten en radio luisteren,11/04/2017 00:00,2017-04-10 23:09:55+02:00
12/04/2017 00:00,1,11/04/2017 07:00,1,0,1,0,1,2,0,2,2,3,0,2,0,0,2,2,2,2,0,0,0,0,6061,3,1.6,10,0,1,30,30,2,1,00:30:00,390,,,-30,,,30,,1275,885,,0,0,,3,2,,5,4,,6,3,,6,3,,2,2,,0,0,,16,12,,,-60,,4,2,,10/04/2017 00:00,10/04/2017 23:00,,390,495,90,,,3,1.6,6061,0,2,2,30,0,-3.2,2,6053.8,1,0,44,4,0,0,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-1,2,-2,-1,2,2,-2,-1,-2,-2,2,-3,2,-3,-2,2,-2,-2,11,-3,7,5,1,-11,-11,-3,7,11,1,6,HE46,2017-04-12 09:50:50+02:00,tv kijken,tv kijken en studeren,11/04/2017 23:30,2017-04-11 09:50:50+02:00
